unesco_id,site_name,category,brief_description,ouv_statement,criteria,country,region,year_inscribed,latitude,longitude,is_endangered,is_transnational,iso_code,unesco_url
1614,Mathildenhöhe Darmstadt,Cultural,"The Darmstadt Artists’ Colony on Mathildenhöhe, the highest elevation above the city of Darmstadt in west-central Germany, was established in 1897 by Ernst Ludwig, Grand Duke of Hesse, as a centre for emerging reform movements in architecture, arts and crafts. The buildings of the colony were created by its artist members as experimental early modernist living and working environments. The colony was expanded during successive international exhibitions in 1901, 1904, 1908 and 1914. Today, it offers a testimony to early modern architecture, urban planning and landscape design, all of which were influenced by the Arts and Crafts movement and the Vienna Secession. The serial property consists of two component parts including 23 elements, such as the Wedding Tower (1908), the Exhibition Hall (1908), the Plane Tree Grove (1833, 1904-14), the Russian Chapel of St. Maria Magdalena (1897-99), the Lily Basin, the Gottfried Schwab Memorial (1905), the Pergola and Garden (1914), the “Swan Temple” Garden Pavilion (1914), the Ernst Ludwig Fountain, and the 13 houses and artists’ studios that were built for the Darmstadt Artists’ Colony and for the international exhibitions. A Three House Group, built for the 1904 exhibition is an additional component.",,(ii)(iv),Germany,Europe and North America,2021,49.8763888889,8.6675,0,0,de,https://whc.unesco.org/en/list/1614
1636,"ShUM Sites of Speyer, Worms and Mainz",Cultural,"<p>Located in the former Imperial cathedral cities of Speyer, Worms and Mainz, in the Upper Rhine Valley, the serial site of Speyer, Worms and Mainz comprise the Speyer Jewry-Court, with the structures of the synagogue and women’s shul (Yiddish for synagogue), the archaeological vestiges of the yeshiva (religious school), the courtyard and the still intact underground mikveh (ritual bath), which has retained its high architectural and building quality. The property also comprises the Worms Synagogue Compound, with its in situ post-war reconstruction of the 12th century synagogue and 13th century women’s shul, the community hall (Rashi House), and the monumental 12th-century mikveh. The series also includes the Old Jewish Cemetery in Worms and the Old Jewish Cemetery in Mainz. The four component sites tangibly reflect the early emergence of distinctive Ashkenaz customs and the development and settlement pattern of the ShUM communities, particularly between the 11th and the 14th centuries. The buildings that constitute the property served as prototypes for later Jewish community and religious buildings as well as cemeteries in Europe. The acronym ShUM stands for the Hebrew initials of Speyer, Worms and Mainz.</p>",,(ii)(iii)(vi),Germany,Europe and North America,2021,49.3162111111,8.4395388889,0,0,de,https://whc.unesco.org/en/list/1636
1656,Jewish-Medieval Heritage of Erfurt,Cultural,"Located in the medieval historic centre of Erfurt, the capital city of Thuringia, the property comprises three monuments: the Old Synagogue, the Mikveh, and the Stone House. They illustrate the life of the local Jewish community and its coexistence with a Christian majority in Central Europe during the Middle Ages, between the end of the 11th and the mid-14th century.",,(iv),Germany,Europe and North America,2023,50.9786638889,11.0292333333,0,0,de,https://whc.unesco.org/en/list/1656
1705,Schwerin Residence Ensemble,Cultural,"<p>Established on the shores of Lake Schwerin in northeast Germany, the Schwerin Residence Ensemble is an architectural and landscape ensemble, which fits very precisely within the context of the emergence and development of the historicist style in Europe. Created for the most part in the 19th century in what was then the capital of the Grand Duchy of Mecklenburg-Schwerin in northeast Germany, the property comprises 38 elements, including the Grand Duke’s Residence Palace and manor houses, cultural and sacred buildings, and the Pfaffenteich ornamental lake. But it also fulfils all the functions required of a ducal capital in terms of administration, defence, service infrastructure, transportation, prestige and cultural activities, with parks, canals, ponds and lakes, and public spaces. The buildings form an exceptional architectural ensemble, ranging from Neo­-Classical to Neo-Baroque and Neo-Renaissance and even includes in certain cases references to the more regional Neo-Renaissance ""Johann-Albrecht"" style, with influences from the Italian Renaissance. </p>",,(iv),Germany,Europe and North America,2024,53.6241666667,11.4188888889,0,0,de,https://whc.unesco.org/en/list/1705
1726,"The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee",Cultural,"<p>This serial property consists of four grand palace complexes in Bavaria’s alpine region, built under King Ludwig II between 1864 and 1886. Designed as personal retreats and imaginative escapes, they reflect the romantic and eclectic spirit of the era. Drawing inspiration from the Wartburg Castle, Versailles, German fairy tales, and Wagner’s operas, the palaces showcase historicist styles and advanced 19th-century techniques. Carefully integrated into stunning natural landscapes, they embody Ludwig’s artistic vision. Opened to the public shortly after his death in 1886, these sites are now preserved as museums and remain major cultural landmarks.</p>",,(iv),Germany,Europe and North America,2025,47.5575,10.7494444444,0,0,de,https://whc.unesco.org/en/list/1726
34,"Forts and Castles, Volta, Greater Accra, Central and Western Regions",Cultural,"<p>The remains of fortified trading-posts, erected between 1482 and 1786, can still be seen along the coast of Ghana between Keta and Beyin. They were links in the trade routes established by the Portuguese in many areas of the world during their era of great maritime exploration.</p>",,(vi),Ghana,Africa,1979,5.39103,-0.49361,0,0,gh,https://whc.unesco.org/en/list/34
35,Asante Traditional Buildings,Cultural,"<p>To the north-east of Kumasi, these are the last material remains of the great Asante civilization, which reached its high point in the 18th century. Since the dwellings are made of earth, wood and straw, they are vulnerable to the onslaught of time and weather.</p>",,(v),Ghana,Africa,1980,6.4011111111,-1.6258333333,0,0,gh,https://whc.unesco.org/en/list/35
392,Temple of Apollo Epicurius at Bassae,Cultural,"<p>This famous temple to the god of healing and the sun was built towards the middle of the 5th century B.C. in the lonely heights of the Arcadian mountains. The temple, which has the oldest Corinthian capital yet found, combines the Archaic style and the serenity of the Doric style with some daring architectural features.</p>",,(i)(ii)(iii),Greece,Europe and North America,1986,37.43498,21.89694,0,0,gr,https://whc.unesco.org/en/list/392
393,Archaeological Site of Delphi,Cultural,"<p>The pan-Hellenic sanctuary of Delphi, where the oracle of Apollo spoke, was the site of the omphalos, the 'navel of the world'. Blending harmoniously with the superb landscape and charged with sacred meaning, Delphi in the 6th century B.C. was indeed the religious centre and symbol of unity of the ancient Greek world.</p>",,(i)(ii)(iii)(iv)(vi),Greece,Europe and North America,1987,38.48149,22.49617,0,0,gr,https://whc.unesco.org/en/list/393
404,"Acropolis, Athens",Cultural,"<p>The Acropolis of Athens and its monuments are universal symbols of the classical spirit and civilization and form the greatest architectural and artistic complex bequeathed by Greek Antiquity to the world. In the second half of the fifth century bc, Athens, following the victory against the Persians and the establishment of democracy, took a leading position amongst the other city-states of the ancient world. In the age that followed, as thought and art flourished, an exceptional group of artists put into effect the ambitious plans of Athenian statesman Pericles and, under the inspired guidance of the sculptor Pheidias, transformed the rocky hill into a unique monument of thought and the arts. The most important monuments were built during that time: the Parthenon, built by Ictinus, the Erechtheon, the Propylaea, the monumental entrance to the Acropolis, designed by Mnesicles and the small temple Athena Nike.&nbsp;</p>",,(i)(ii)(iii)(iv)(vi),Greece,Europe and North America,1987,37.97087,23.72618,0,0,gr,https://whc.unesco.org/en/list/404
